id,album,name,artist,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,genre
6uplrkNrGFH0z6gzWaLcA7,Shaun White Snowboarding: Official Soundtrack,The Press Corpse,Anti-Flag,FALSE,32,0.315,0.964,10,-3.398,0,0.164,0.000822,0.0037,0.169,0.746,187.529,audio_features,spotify:track:6uplrkNrGFH0z6gzWaLcA7,https://api.spotify.com/v1/tracks/6uplrkNrGFH0z6gzWaLcA7,https://api.spotify.com/v1/audio-analysis/6uplrkNrGFH0z6gzWaLcA7,3.359333333,4,skate punk
5kGy8kIrzbSkWQP3N9tGEk,Lars Frederiksen And The Bastards,To Have And To Have Not,Lars Frederiksen and the Bastards,FALSE,0,0.278,0.956,7,-1.664,1,0.082,0.00637,0,0.504,0.517,168.331,audio_features,spotify:track:5kGy8kIrzbSkWQP3N9tGEk,https://api.spotify.com/v1/tracks/5kGy8kIrzbSkWQP3N9tGEk,https://api.spotify.com/v1/audio-analysis/5kGy8kIrzbSkWQP3N9tGEk,2.776216667,4,skate punk
025rOed6CNtQSEpGEP6nk3,Viking,My Life (Feat: Tim Armstrong),Lars Frederiksen and the Bastards,FALSE,0,0.614,0.978,2,-4.708,1,0.0633,0.0815,0,0.0964,0.484,108.186,audio_features,spotify:track:025rOed6CNtQSEpGEP6nk3,https://api.spotify.com/v1/tracks/025rOed6CNtQSEpGEP6nk3,https://api.spotify.com/v1/audio-analysis/025rOed6CNtQSEpGEP6nk3,4.453783333,1,skate punk
2NPgLYmPNJyWkqc3KmSwL4,Billy Talent - 10th Anniversary Edition,River Below,Billy Talent,FALSE,34,0.466,0.957,7,-2.774,0,0.0746,0.000359,0,0.339,0.631,175.552,audio_features,spotify:track:2NPgLYmPNJyWkqc3KmSwL4,https://api.spotify.com/v1/tracks/2NPgLYmPNJyWkqc3KmSwL4,https://api.spotify.com/v1/audio-analysis/2NPgLYmPNJyWkqc3KmSwL4,3,4,skate punk
4TjVjA2NlIiczkDkjGxEhQ,Ignition,Dirty Magic,The Offspring,FALSE,0,0.467,0.755,4,-7.42,0,0.048,0.00115,0.000563,0.0862,0.567,140.528,audio_features,spotify:track:4TjVjA2NlIiczkDkjGxEhQ,https://api.spotify.com/v1/tracks/4TjVjA2NlIiczkDkjGxEhQ,https://api.spotify.com/v1/audio-analysis/4TjVjA2NlIiczkDkjGxEhQ,3.813783333,4,skate punk
5uEO9We3heI3m2HGQ7VaTX,Let The Dominoes Fall [Expanded Version],East Bay Night,Rancid,FALSE,0,0.626,0.973,2,-3.97,1,0.0364,0.00128,0.000519,0.234,0.662,97.506,audio_features,spotify:track:5uEO9We3heI3m2HGQ7VaTX,https://api.spotify.com/v1/tracks/5uEO9We3heI3m2HGQ7VaTX,https://api.spotify.com/v1/audio-analysis/5uEO9We3heI3m2HGQ7VaTX,2.094883333,4,skate punk
2XO0tJtBsNl20arRorjTEO,Remain In Memory - The Final Show,Yesterday's Headlines,Good Riddance,FALSE,0,0.145,0.995,10,-4.377,0,0.412,0.000151,0.00496,0.147,0.134,190.709,audio_features,spotify:track:2XO0tJtBsNl20arRorjTEO,https://api.spotify.com/v1/tracks/2XO0tJtBsNl20arRorjTEO,https://api.spotify.com/v1/audio-analysis/2XO0tJtBsNl20arRorjTEO,2.496666667,4,skate punk
4zLXiQgHWkQnrKUIedDjIt,Street Dogs (Deluxe Edition),Punk Rock And Roll,Street Dogs,FALSE,0,0.362,0.987,4,-5.028,1,0.167,0.000516,0,0.346,0.52,195.066,audio_features,spotify:track:4zLXiQgHWkQnrKUIedDjIt,https://api.spotify.com/v1/tracks/4zLXiQgHWkQnrKUIedDjIt,https://api.spotify.com/v1/audio-analysis/4zLXiQgHWkQnrKUIedDjIt,2.582666667,4,skate punk
26kuGKYue3Rswy8gp0Qsc7,Against The Grain (Reissue),Anesthesia,Bad Religion,FALSE,0,0.216,0.956,7,-4.893,0,0.0442,2.74E-05,0.00053,0.0943,0.812,156.327,audio_features,spotify:track:26kuGKYue3Rswy8gp0Qsc7,https://api.spotify.com/v1/tracks/26kuGKYue3Rswy8gp0Qsc7,https://api.spotify.com/v1/audio-analysis/26kuGKYue3Rswy8gp0Qsc7,3.078216667,4,skate punk
2Omcm5f6sSYqlGKIuJccfq,Against The Grain (Reissue),Faith Alone,Bad Religion,FALSE,0,0.48,0.983,9,-5.167,0,0.0641,0.0002,0.00034,0.0784,0.229,132.403,audio_features,spotify:track:2Omcm5f6sSYqlGKIuJccfq,https://api.spotify.com/v1/tracks/2Omcm5f6sSYqlGKIuJccfq,https://api.spotify.com/v1/audio-analysis/2Omcm5f6sSYqlGKIuJccfq,3.670666667,4,skate punk
4PTlYrqZOgLpdoaJe1NObx,Pulley,Soberbeah,Pulley,FALSE,0,0.331,0.837,8,-8.107,1,0.0474,0.0829,0.00315,0.109,0.726,95.973,audio_features,spotify:track:4PTlYrqZOgLpdoaJe1NObx,https://api.spotify.com/v1/tracks/4PTlYrqZOgLpdoaJe1NObx,https://api.spotify.com/v1/audio-analysis/4PTlYrqZOgLpdoaJe1NObx,2.297783333,4,skate punk
5wQnmLuC1W7ATsArWACrgW,The Black Parade,Welcome to the Black Parade,My Chemical Romance,FALSE,78,0.217,0.905,2,-4.103,1,0.0752,0.000289,0.00011,0.222,0.236,96.95,audio_features,spotify:track:5wQnmLuC1W7ATsArWACrgW,https://api.spotify.com/v1/tracks/5wQnmLuC1W7ATsArWACrgW,https://api.spotify.com/v1/audio-analysis/5wQnmLuC1W7ATsArWACrgW,5.185116667,4,pop punk
3l9CW99AHtExIRV4hW2N5m,Riot!,Misery Business,Paramore,FALSE,73,0.517,0.906,1,-3.677,1,0.0735,0.00272,9.26E-06,0.113,0.731,172.977,audio_features,spotify:track:3l9CW99AHtExIRV4hW2N5m,https://api.spotify.com/v1/tracks/3l9CW99AHtExIRV4hW2N5m,https://api.spotify.com/v1/audio-analysis/3l9CW99AHtExIRV4hW2N5m,3.525333333,4,pop punk
4omisSlTk6Dsq2iQD7MA07,Let Go,Sk8er Boi,Avril Lavigne,FALSE,0,0.487,0.9,0,-4.417,1,0.0482,6.79E-05,0,0.358,0.484,149.937,audio_features,spotify:track:4omisSlTk6Dsq2iQD7MA07,https://api.spotify.com/v1/tracks/4omisSlTk6Dsq2iQD7MA07,https://api.spotify.com/v1/audio-analysis/4omisSlTk6Dsq2iQD7MA07,3.4,4,pop punk
0UY4FvG4f9JI6kBR1BlWrZ,Riot!,That's What You Get,Paramore,FALSE,65,0.528,0.831,8,-3.607,1,0.0429,9.43E-05,0,0.141,0.632,131.094,audio_features,spotify:track:0UY4FvG4f9JI6kBR1BlWrZ,https://api.spotify.com/v1/tracks/0UY4FvG4f9JI6kBR1BlWrZ,https://api.spotify.com/v1/audio-analysis/0UY4FvG4f9JI6kBR1BlWrZ,3.674666667,3,pop punk
3SFXsFpeGmBTtQvKiwYMDA,Americana,Pretty Fly (For A White Guy),The Offspring,FALSE,75,0.723,0.895,11,-3.707,0,0.102,0.088,0,0.0717,0.963,143.373,audio_features,spotify:track:3SFXsFpeGmBTtQvKiwYMDA,https://api.spotify.com/v1/tracks/3SFXsFpeGmBTtQvKiwYMDA,https://api.spotify.com/v1/audio-analysis/3SFXsFpeGmBTtQvKiwYMDA,3.14445,4,pop punk
2YgrqDWTKfYw5jTK3JZQ2o,Karaoke Hits Fall Out Boy (Karaoke Version),Sugar We're Goin' Down (Karaoke Version With Background Vocals) - Originally Performed By Fall Out Boy,A-Type Player,FALSE,0,0.565,0.596,2,-9.939,1,0.0521,4.90E-05,0.594,0.133,0.32,161.97,audio_features,spotify:track:2YgrqDWTKfYw5jTK3JZQ2o,https://api.spotify.com/v1/tracks/2YgrqDWTKfYw5jTK3JZQ2o,https://api.spotify.com/v1/audio-analysis/2YgrqDWTKfYw5jTK3JZQ2o,3.638866667,4,pop punk
28hMB9JpcvpiBYUJhLZvA9,Take Off Your Pants And Jacket,First Date,blink-182,FALSE,0,0.579,0.928,0,-4.344,1,0.0411,0.000715,0,0.18,0.882,95.594,audio_features,spotify:track:28hMB9JpcvpiBYUJhLZvA9,https://api.spotify.com/v1/tracks/28hMB9JpcvpiBYUJhLZvA9,https://api.spotify.com/v1/audio-analysis/28hMB9JpcvpiBYUJhLZvA9,2.858883333,4,pop punk
4wzjNqjKAKDU82e8uMhzmr,Don't You Fake It,Face Down,The Red Jumpsuit Apparatus,FALSE,75,0.545,0.932,7,-2.189,0,0.0399,0.000665,0,0.127,0.464,92.956,audio_features,spotify:track:4wzjNqjKAKDU82e8uMhzmr,https://api.spotify.com/v1/tracks/4wzjNqjKAKDU82e8uMhzmr,https://api.spotify.com/v1/audio-analysis/4wzjNqjKAKDU82e8uMhzmr,3.2,4,pop punk
5EauMVTXVoQOkax03XXVaV,Enema Of The State,Adam's Song,blink-182,FALSE,0,0.518,0.789,0,-5.806,1,0.0367,0.0372,0,0.337,0.393,136.023,audio_features,spotify:track:5EauMVTXVoQOkax03XXVaV,https://api.spotify.com/v1/tracks/5EauMVTXVoQOkax03XXVaV,https://api.spotify.com/v1/audio-analysis/5EauMVTXVoQOkax03XXVaV,4.162566667,4,pop punk
4QIAVbGpeb5RdAGW66kY2h,From Under The Cork Tree,"Dance, Dance",Fall Out Boy,FALSE,0,0.62,0.961,11,-3.198,0,0.154,0.00523,0,0.0854,0.449,114.448,audio_features,spotify:track:4QIAVbGpeb5RdAGW66kY2h,https://api.spotify.com/v1/tracks/4QIAVbGpeb5RdAGW66kY2h,https://api.spotify.com/v1/audio-analysis/4QIAVbGpeb5RdAGW66kY2h,3.00445,4,pop punk
18GC3F8YPGB8CePXcTUizQ,Infinity On High (Deluxe Edition),Thnks fr th Mmrs,Fall Out Boy,FALSE,7,0.459,0.891,10,-5.057,0,0.0623,0.00511,0,0.106,0.588,154.837,audio_features,spotify:track:18GC3F8YPGB8CePXcTUizQ,https://api.spotify.com/v1/tracks/18GC3F8YPGB8CePXcTUizQ,https://api.spotify.com/v1/audio-analysis/18GC3F8YPGB8CePXcTUizQ,3.391783333,4,pop punk
5vfjUAhefN7IjHbTvVCT4Z,Holiday,Holiday,Green Day,FALSE,70,0.538,0.884,8,-3.251,1,0.031,0.000138,0,0.466,0.736,146.511,audio_features,spotify:track:5vfjUAhefN7IjHbTvVCT4Z,https://api.spotify.com/v1/tracks/5vfjUAhefN7IjHbTvVCT4Z,https://api.spotify.com/v1/audio-analysis/5vfjUAhefN7IjHbTvVCT4Z,3.883783333,4,pop punk
1oagRT7LfpVlNJN6FSZDGp,Infinity On High,"This Ain't A Scene, It's An Arms Race",Fall Out Boy,FALSE,70,0.435,0.887,9,-4.07,1,0.0636,0.000747,0,0.0327,0.408,199.935,audio_features,spotify:track:1oagRT7LfpVlNJN6FSZDGp,https://api.spotify.com/v1/tracks/1oagRT7LfpVlNJN6FSZDGp,https://api.spotify.com/v1/audio-analysis/1oagRT7LfpVlNJN6FSZDGp,3.534,4,pop punk
68pN2UQYhwQgPy7VrCFKuV,"All Killer, No Filler",In Too Deep,Sum 41,FALSE,0,0.566,0.835,9,-5.885,1,0.0504,0.000192,0,0.0581,0.749,116.041,audio_features,spotify:track:68pN2UQYhwQgPy7VrCFKuV,https://api.spotify.com/v1/tracks/68pN2UQYhwQgPy7VrCFKuV,https://api.spotify.com/v1/audio-analysis/68pN2UQYhwQgPy7VrCFKuV,3.45155,4,pop punk
4m9NfjevXsDVaLtM1kj0Sx,Riot!,crushcrushcrush,Paramore,FALSE,63,0.631,0.793,1,-4.086,0,0.0468,0.000218,5.65E-05,0.0976,0.648,136.96,audio_features,spotify:track:4m9NfjevXsDVaLtM1kj0Sx,https://api.spotify.com/v1/tracks/4m9NfjevXsDVaLtM1kj0Sx,https://api.spotify.com/v1/audio-analysis/4m9NfjevXsDVaLtM1kj0Sx,3.156216667,4,pop punk
5ZdrNnYV5VZWds4WXKf8kf,Brand New Eyes,Ignorance,Paramore,FALSE,60,0.522,0.964,11,-2.645,0,0.095,0.00109,0.000389,0.0387,0.51,170.944,audio_features,spotify:track:5ZdrNnYV5VZWds4WXKf8kf,https://api.spotify.com/v1/tracks/5ZdrNnYV5VZWds4WXKf8kf,https://api.spotify.com/v1/audio-analysis/5ZdrNnYV5VZWds4WXKf8kf,3.643783333,4,pop punk
2jYmE3Xg0iNDySUm4mqy6Q,Move Along,Dirty Little Secret,The All-American Rejects,FALSE,57,0.467,0.957,10,-4.846,1,0.0454,0.000241,5.62E-06,0.595,0.445,143.832,audio_features,spotify:track:2jYmE3Xg0iNDySUm4mqy6Q,https://api.spotify.com/v1/tracks/2jYmE3Xg0iNDySUm4mqy6Q,https://api.spotify.com/v1/audio-analysis/2jYmE3Xg0iNDySUm4mqy6Q,3.238883333,4,pop punk
3YD9EehnGOf88rGSZFrnHg,Take Off Your Pants And Jacket,Stay Together For The Kids,blink-182,FALSE,64,0.519,0.78,2,-4.939,1,0.0356,0.00165,2.14E-05,0.156,0.166,145.125,audio_features,spotify:track:3YD9EehnGOf88rGSZFrnHg,https://api.spotify.com/v1/tracks/3YD9EehnGOf88rGSZFrnHg,https://api.spotify.com/v1/audio-analysis/3YD9EehnGOf88rGSZFrnHg,3.988883333,4,pop punk
6hwQ69v7VbPhTTR2fOtYX7,Conspiracy Of One,Want You Bad,The Offspring,FALSE,70,0.491,0.966,4,-4.28,1,0.0538,5.59E-05,0,0.307,0.614,105.544,audio_features,spotify:track:6hwQ69v7VbPhTTR2fOtYX7,https://api.spotify.com/v1/tracks/6hwQ69v7VbPhTTR2fOtYX7,https://api.spotify.com/v1/audio-analysis/6hwQ69v7VbPhTTR2fOtYX7,3.376216667,4,pop punk
0BRHnOFm6sjxN1i9LJrUDu,The Young and The Hopeless,The Anthem,Good Charlotte,FALSE,74,0.494,0.939,1,-3.127,1,0.126,0.00666,0,0.139,0.893,177.751,audio_features,spotify:track:0BRHnOFm6sjxN1i9LJrUDu,https://api.spotify.com/v1/tracks/0BRHnOFm6sjxN1i9LJrUDu,https://api.spotify.com/v1/audio-analysis/0BRHnOFm6sjxN1i9LJrUDu,2.918216667,4,pop punk
5oQcOu1omDykbIPSdSQQNJ,A Hangover You Don't Deserve,1985,Bowling For Soup,FALSE,71,0.606,0.887,4,-4.404,1,0.0598,0.000242,0,0.337,0.903,119.974,audio_features,spotify:track:5oQcOu1omDykbIPSdSQQNJ,https://api.spotify.com/v1/tracks/5oQcOu1omDykbIPSdSQQNJ,https://api.spotify.com/v1/audio-analysis/5oQcOu1omDykbIPSdSQQNJ,3.216666667,4,pop punk
58HpsDKeYoLtNhXFQyQmz5,Move Along,Move Along,The All-American Rejects,FALSE,60,0.526,0.92,3,-3.866,1,0.0472,0.000124,0,0.371,0.615,109.86,audio_features,spotify:track:58HpsDKeYoLtNhXFQyQmz5,https://api.spotify.com/v1/tracks/58HpsDKeYoLtNhXFQyQmz5,https://api.spotify.com/v1/audio-analysis/58HpsDKeYoLtNhXFQyQmz5,3.981333333,4,pop punk
6GIrIt2M39wEGwjCQjGChX,Boys Like Girls,The Great Escape,Boys Like Girls,FALSE,62,0.423,0.94,1,-4.012,0,0.0635,0.00166,0,0.178,0.505,149.934,audio_features,spotify:track:6GIrIt2M39wEGwjCQjGChX,https://api.spotify.com/v1/tracks/6GIrIt2M39wEGwjCQjGChX,https://api.spotify.com/v1/audio-analysis/6GIrIt2M39wEGwjCQjGChX,3.442,4,pop punk
3ZsexY07D4t4HRq7ogeSAS,"So Wrong, It's Right (Deluxe Version)","Dear Maria, Count Me In",All Time Low,FALSE,0,0.465,0.896,2,-3.126,1,0.0795,0.00725,0,0.206,0.569,181.014,audio_features,spotify:track:3ZsexY07D4t4HRq7ogeSAS,https://api.spotify.com/v1/tracks/3ZsexY07D4t4HRq7ogeSAS,https://api.spotify.com/v1/audio-analysis/3ZsexY07D4t4HRq7ogeSAS,3.047116667,4,pop punk
0gZp88SA5OcujHLDGkxtI3,Ocean Avenue,Only One,Yellowcard,FALSE,65,0.477,0.907,1,-4.814,0,0.0899,8.00E-05,7.82E-05,0.149,0.304,81.291,audio_features,spotify:track:0gZp88SA5OcujHLDGkxtI3,https://api.spotify.com/v1/tracks/0gZp88SA5OcujHLDGkxtI3,https://api.spotify.com/v1/audio-analysis/0gZp88SA5OcujHLDGkxtI3,4.29,4,pop punk
23oxJmDc1V9uLUSmN2LIvx,Ocean Avenue,Ocean Avenue,Yellowcard,FALSE,73,0.486,0.904,6,-3.751,0,0.0638,3.43E-05,2.83E-05,0.0947,0.786,173.734,audio_features,spotify:track:23oxJmDc1V9uLUSmN2LIvx,https://api.spotify.com/v1/tracks/23oxJmDc1V9uLUSmN2LIvx,https://api.spotify.com/v1/audio-analysis/23oxJmDc1V9uLUSmN2LIvx,3.30445,4,pop punk
2WVIffmLGZUz96nOsNgFHP,A Hero's Journey,Fait Accompli,Capital Theatre,FALSE,53,0.498,0.936,3,-5.41,0,0.0555,8.57E-06,0.0243,0.111,0.257,128.015,audio_features,spotify:track:2WVIffmLGZUz96nOsNgFHP,https://api.spotify.com/v1/tracks/2WVIffmLGZUz96nOsNgFHP,https://api.spotify.com/v1/audio-analysis/2WVIffmLGZUz96nOsNgFHP,4.800816667,4,pop punk
6fx1fKIs5e0pBL5FpdC7RB,Louder Now (Deluxe Edition),MakeDamnSure,Taking Back Sunday,FALSE,1,0.553,0.837,6,-5.608,1,0.0452,0.00941,0,0.372,0.432,140.495,audio_features,spotify:track:6fx1fKIs5e0pBL5FpdC7RB,https://api.spotify.com/v1/tracks/6fx1fKIs5e0pBL5FpdC7RB,https://api.spotify.com/v1/audio-analysis/6fx1fKIs5e0pBL5FpdC7RB,3.471333333,4,pop punk
1IRMfcV168f9NWeP0GBkPQ,Bucks Party,My Friends Over You,New Found Glory,FALSE,40,0.387,0.981,2,-3.139,1,0.113,0.000238,0,0.183,0.457,177.789,audio_features,spotify:track:1IRMfcV168f9NWeP0GBkPQ,https://api.spotify.com/v1/tracks/1IRMfcV168f9NWeP0GBkPQ,https://api.spotify.com/v1/audio-analysis/1IRMfcV168f9NWeP0GBkPQ,3.706666667,4,pop punk
26AYR77170U49cMcXB7aRV,blink-182,Feeling This,blink-182,TRUE,67,0.411,0.962,4,-5.952,1,0.0917,0.103,0,0.529,0.622,173.143,audio_features,spotify:track:26AYR77170U49cMcXB7aRV,https://api.spotify.com/v1/tracks/26AYR77170U49cMcXB7aRV,https://api.spotify.com/v1/audio-analysis/26AYR77170U49cMcXB7aRV,2.877433333,4,pop punk
0KqyBk4aVT88TEqBIC8mAP,Drunk Enough To Dance,Girl All the Bad Guys Want,Bowling For Soup,FALSE,63,0.582,0.829,2,-5.688,1,0.0465,0.000517,0,0.266,0.867,130.969,audio_features,spotify:track:0KqyBk4aVT88TEqBIC8mAP,https://api.spotify.com/v1/tracks/0KqyBk4aVT88TEqBIC8mAP,https://api.spotify.com/v1/audio-analysis/0KqyBk4aVT88TEqBIC8mAP,3.296666667,4,pop punk
6hqt1z34Oz0OZtSfy62OFD,Does This Look Infected?,The Hell Song,Sum 41,TRUE,65,0.359,0.935,8,-5.529,0,0.0817,0.000143,0.0141,0.351,0.658,173.429,audio_features,spotify:track:6hqt1z34Oz0OZtSfy62OFD,https://api.spotify.com/v1/tracks/6hqt1z34Oz0OZtSfy62OFD,https://api.spotify.com/v1/audio-analysis/6hqt1z34Oz0OZtSfy62OFD,3.308216667,4,pop punk
2g2a5kDeZexbUTD8abcvm6,The Young and The Hopeless,Lifestyles of the Rich & Famous,Good Charlotte,FALSE,69,0.62,0.93,1,-3.685,1,0.0374,0.00043,0,0.0686,0.609,106.22,audio_features,spotify:track:2g2a5kDeZexbUTD8abcvm6,https://api.spotify.com/v1/tracks/2g2a5kDeZexbUTD8abcvm6,https://api.spotify.com/v1/audio-analysis/2g2a5kDeZexbUTD8abcvm6,3.16955,4,pop punk
1IHER3odWnzjIRD8ps4eQA,feel alive,feel alive,Halston Dare,FALSE,59,0.504,0.538,5,-6.714,1,0.0297,0.303,0,0.139,0.351,96.059,audio_features,spotify:track:1IHER3odWnzjIRD8ps4eQA,https://api.spotify.com/v1/tracks/1IHER3odWnzjIRD8ps4eQA,https://api.spotify.com/v1/audio-analysis/1IHER3odWnzjIRD8ps4eQA,3.398,4,pop punk
4jVhSbMMHctghoOTFuLPB2,The All-American Rejects,"Swing, Swing",The All-American Rejects,FALSE,0,0.54,0.691,7,-5.888,1,0.0306,7.78E-05,0.331,0.0413,0.367,127.946,audio_features,spotify:track:4jVhSbMMHctghoOTFuLPB2,https://api.spotify.com/v1/tracks/4jVhSbMMHctghoOTFuLPB2,https://api.spotify.com/v1/audio-analysis/4jVhSbMMHctghoOTFuLPB2,3.887783333,4,pop punk
115y2YFBwmwRXlYKNguYkz,Pop Punk Powerhouse,The Taste of Ink,The Used,TRUE,38,0.533,0.908,7,-2.999,1,0.0525,0.00152,0,0.301,0.486,98.064,audio_features,spotify:track:115y2YFBwmwRXlYKNguYkz,https://api.spotify.com/v1/tracks/115y2YFBwmwRXlYKNguYkz,https://api.spotify.com/v1/audio-analysis/115y2YFBwmwRXlYKNguYkz,3.499116667,4,pop punk
28yCMEplHbodvR19Aipah8,Greatest Hits,Not Now,blink-182,FALSE,54,0.58,0.93,2,-5.17,1,0.0618,0.00236,5.50E-05,0.0768,0.285,106.022,audio_features,spotify:track:28yCMEplHbodvR19Aipah8,https://api.spotify.com/v1/tracks/28yCMEplHbodvR19Aipah8,https://api.spotify.com/v1/audio-analysis/28yCMEplHbodvR19Aipah8,4.392883333,4,pop punk
5qtwzv99vOr5UTwnTixn7j,21st Century Breakdown,Know Your Enemy,Green Day,FALSE,64,0.56,0.958,11,-3.245,1,0.0412,0.0016,4.96E-05,0.0643,0.961,129.984,audio_features,spotify:track:5qtwzv99vOr5UTwnTixn7j,https://api.spotify.com/v1/tracks/5qtwzv99vOr5UTwnTixn7j,https://api.spotify.com/v1/audio-analysis/5qtwzv99vOr5UTwnTixn7j,3.183116667,4,pop punk
4qjfQnccStTR8zNsb6Mizo,Warning,Minority,Green Day,TRUE,61,0.551,0.965,0,-2.772,1,0.0452,0.00576,0,0.171,0.708,137.841,audio_features,spotify:track:4qjfQnccStTR8zNsb6Mizo,https://api.spotify.com/v1/tracks/4qjfQnccStTR8zNsb6Mizo,https://api.spotify.com/v1/audio-analysis/4qjfQnccStTR8zNsb6Mizo,2.803783333,4,pop punk
1bhjMY5O0ZjB41OHcdRH0a,The Great Burrito Extortion Case,High School Never Ends - Main Version - Explicit,Bowling For Soup,TRUE,63,0.536,0.923,2,-3.494,1,0.125,0.0122,0,0.142,0.77,160.03,audio_features,spotify:track:1bhjMY5O0ZjB41OHcdRH0a,https://api.spotify.com/v1/tracks/1bhjMY5O0ZjB41OHcdRH0a,https://api.spotify.com/v1/audio-analysis/1bhjMY5O0ZjB41OHcdRH0a,3.484,4,pop punk
26ORKiTdampbfuv4Zno5su,Love and Other Lies,Dress,Charlotte Sands,FALSE,63,0.807,0.438,5,-9.596,1,0.182,0.028,0,0.454,0.793,114.994,audio_features,spotify:track:26ORKiTdampbfuv4Zno5su,https://api.spotify.com/v1/tracks/26ORKiTdampbfuv4Zno5su,https://api.spotify.com/v1/audio-analysis/26ORKiTdampbfuv4Zno5su,2.391666667,4,pop punk
1PRknVhZ6BsVX61MPrrVsV,"The Mark, Tom And Travis Show (The Enema Strikes Back!) [Live]",Man Overboard,blink-182,TRUE,57,0.218,0.921,7,-4.414,1,0.0602,0.00133,7.66E-06,0.0777,0.612,196.291,audio_features,spotify:track:1PRknVhZ6BsVX61MPrrVsV,https://api.spotify.com/v1/tracks/1PRknVhZ6BsVX61MPrrVsV,https://api.spotify.com/v1/audio-analysis/1PRknVhZ6BsVX61MPrrVsV,2.778883333,4,pop punk
3oQggzwBp8hqUwgoUcb3wJ,Box Car Racer,There Is,Box Car Racer,FALSE,59,0.623,0.853,4,-5.356,1,0.0472,0.141,0,0.143,0.782,106.098,audio_features,spotify:track:3oQggzwBp8hqUwgoUcb3wJ,https://api.spotify.com/v1/tracks/3oQggzwBp8hqUwgoUcb3wJ,https://api.spotify.com/v1/audio-analysis/3oQggzwBp8hqUwgoUcb3wJ,3.276666667,4,pop punk
2ydUT1pFhuLDnouelIv4WH,Take Off Your Pants And Jacket,The Rock Show,blink-182,TRUE,70,0.41,0.959,9,-4.563,1,0.0869,0.000324,0,0.0766,0.83,193.155,audio_features,spotify:track:2ydUT1pFhuLDnouelIv4WH,https://api.spotify.com/v1/tracks/2ydUT1pFhuLDnouelIv4WH,https://api.spotify.com/v1/audio-analysis/2ydUT1pFhuLDnouelIv4WH,2.86,4,pop punk
6GG73Jik4jUlQCkKg9JuGO,Bleed American,The Middle,Jimmy Eat World,FALSE,79,0.643,0.849,2,-5.428,1,0.0526,0.0371,0,0.058,0.903,162.152,audio_features,spotify:track:6GG73Jik4jUlQCkKg9JuGO,https://api.spotify.com/v1/tracks/6GG73Jik4jUlQCkKg9JuGO,https://api.spotify.com/v1/audio-analysis/6GG73Jik4jUlQCkKg9JuGO,2.764216667,4,pop punk
4KacUpvbA3Mfo05gttTjhN,"All Killer, No Filler",Fat Lip,Sum 41,TRUE,73,0.402,0.914,9,-5.215,1,0.142,0.000579,0,0.065,0.626,196.505,audio_features,spotify:track:4KacUpvbA3Mfo05gttTjhN,https://api.spotify.com/v1/tracks/4KacUpvbA3Mfo05gttTjhN,https://api.spotify.com/v1/audio-analysis/4KacUpvbA3Mfo05gttTjhN,2.971116667,4,pop punk
2TfSHkHiFO4gRztVIkggkE,From Under The Cork Tree,"Sugar, We're Goin Down",Fall Out Boy,FALSE,78,0.494,0.842,7,-4.784,1,0.0843,0.00579,0,0.122,0.574,162.011,audio_features,spotify:track:2TfSHkHiFO4gRztVIkggkE,https://api.spotify.com/v1/tracks/2TfSHkHiFO4gRztVIkggkE,https://api.spotify.com/v1/audio-analysis/2TfSHkHiFO4gRztVIkggkE,3.818216667,4,pop punk
1Qg92q5eOpWUSfDst8NFbI,Deep End,Deep End,Eveta,FALSE,46,0.757,0.728,1,-5.806,0,0.11,0.0407,0,0.0788,0.631,148.017,audio_features,spotify:track:1Qg92q5eOpWUSfDst8NFbI,https://api.spotify.com/v1/tracks/1Qg92q5eOpWUSfDst8NFbI,https://api.spotify.com/v1/audio-analysis/1Qg92q5eOpWUSfDst8NFbI,3.358116667,4,pop punk
65mxB9IWpmVo4qUjdGSxRB,The Young and The Hopeless,Girls & Boys,Good Charlotte,FALSE,63,0.663,0.72,3,-5.497,1,0.0331,0.00212,0,0.358,0.608,135.342,audio_features,spotify:track:65mxB9IWpmVo4qUjdGSxRB,https://api.spotify.com/v1/tracks/65mxB9IWpmVo4qUjdGSxRB,https://api.spotify.com/v1/audio-analysis/65mxB9IWpmVo4qUjdGSxRB,3.058216667,4,pop punk
1UkMAtLU8NxsddE7j4zXGO,American Hi-Fi,Flavor Of The Weak,American Hi-Fi,TRUE,65,0.39,0.967,10,-1.946,1,0.0644,0.000758,1.74E-05,0.302,0.488,151.944,audio_features,spotify:track:1UkMAtLU8NxsddE7j4zXGO,https://api.spotify.com/v1/tracks/1UkMAtLU8NxsddE7j4zXGO,https://api.spotify.com/v1/audio-analysis/1UkMAtLU8NxsddE7j4zXGO,3.147333333,4,pop punk
6vFD3c1WI1zuKoyk22dMw3,Good Charlotte,Little Things,Good Charlotte,FALSE,62,0.686,0.84,1,-5.142,1,0.159,0.0601,5.38E-06,0.164,0.704,105,audio_features,spotify:track:6vFD3c1WI1zuKoyk22dMw3,https://api.spotify.com/v1/tracks/6vFD3c1WI1zuKoyk22dMw3,https://api.spotify.com/v1/audio-analysis/6vFD3c1WI1zuKoyk22dMw3,3.383783333,4,pop punk
